fdc_id,data_type,description,protein_g,fat_g,carb_g,energy_kcal,fiber_g,sodium_mg,cholesterol_mg,satfat_g,sugars_g,desc_tokens,has_pork,has_beef,has_meat,brand,variant,product,verb,adj
168432,sr_legacy_food,"Mountain yam, hawaii, raw",1.34,0.1,16.3,67.0,2.5,13.0,0.0,0.022,0.31,"['mountain yam', 'hawaii', 'raw']",False,False,False,[],['raw'],['Mountain yam'],[],['raw']
168433,sr_legacy_food,"Mountain yam, hawaii, cooked, steamed, without salt",1.73,0.08,20.0,82.0,,12.0,0.0,0.018,,"['mountain yam', 'hawaii', 'cooked', 'steamed', 'without salt']",False,False,False,[],"['cooked', 'steamed', 'without salt']",['Mountain yam'],"['cooked', 'steamed']",[]
168434,sr_legacy_food,"Mushrooms, brown, italian, or crimini, raw",2.5,0.1,4.3,22.0,0.6,6.0,0.0,0.014,1.72,"['mushrooms', 'brown', 'italian', 'or crimini', 'raw']",False,False,False,[],"['brown', 'italian', 'crimini', 'raw']",['Mushrooms'],[],"['brown', 'italian', 'raw']"
168435,sr_legacy_food,"Mushrooms, shiitake, stir-fried",3.45,0.35,7.68,39.0,3.6,5.0,0.0,0.032,0.3,"['mushrooms', 'shiitake', 'stir-fried']",False,False,False,['shiitake'],['stir-fried'],"['Mushrooms', 'shiitake']",[],[]
168436,sr_legacy_food,"Mushrooms, shiitake, dried",9.58,0.99,75.37,296.0,11.5,13.0,0.0,0.225,2.21,"['mushrooms', 'shiitake', 'dried']",False,False,False,[],"['shiitake', 'dried']","['Mushrooms', 'shiitake']",['dried'],[]
168437,sr_legacy_food,"Mushrooms, shiitake, cooked, without salt",1.56,0.22,14.39,56.0,2.1,4.0,0.0,0.05,3.84,"['mushrooms', 'shiitake', 'cooked', 'without salt']",False,False,False,['shiitake'],"['cooked', 'without salt']","['Mushrooms', 'shiitake']",['cooked'],[]
168438,sr_legacy_food,"Mustard spinach, (tendergreen), raw",2.2,0.3,3.9,22.0,2.8,21.0,0.0,0.015,,"['mustard spinach', '(tendergreen)', 'raw']",False,False,False,['Mustard spinach'],"['tendergreen', 'raw']",['Mustard spinach'],[],['raw']
168439,sr_legacy_food,"Mustard spinach, (tendergreen), cooked, boiled, drained, without salt",1.7,0.2,2.8,16.0,2.0,14.0,0.0,,,"['mustard spinach', '(tendergreen)', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,['Mustard spinach'],"['tendergreen', 'without salt']",['Mustard spinach'],"['cooked', 'boiled', 'drained']",[]
168440,sr_legacy_food,"New Zealand spinach, raw",1.5,0.2,2.5,14.0,1.5,130.0,0.0,0.032,0.29,"['new zealand spinach', 'raw']",False,False,False,[],['raw'],['New Zealand spinach'],[],"['New', 'raw']"
168441,sr_legacy_food,"New Zealand spinach, cooked, boiled, drained, without salt",1.3,0.17,2.13,12.0,1.4,107.0,0.0,0.027,0.25,"['new zealand spinach', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['without salt'],['New Zealand spinach'],"['cooked', 'boiled', 'drained']",['New']
168442,sr_legacy_food,"Potatoes, french fried, all types, salt added in processing, frozen, unprepared",2.24,4.66,24.81,147.0,1.9,332.0,0.0,1.005,0.2,"['potatoes', 'french fried', 'all types', 'salt added in processing', 'frozen', 'unprepared']",False,False,False,['Potatoes'],"['french fried', 'all types', 'salt added in processing', 'frozen', 'unprepared']",['Potatoes'],"['added', 'frozen']","['french', 'unprepared']"
168443,sr_legacy_food,"Potato wedges, frozen (Includes foods for USDA's Food Distribution Program)",2.7,2.2,25.46,129.0,2.0,49.0,0.0,0.55,0.3,"['potato wedges', ""frozen (includes foods for usda's food distribution program)""]",False,False,False,['frozen'],['frozen'],['Potato wedges'],"['frozen', 'Includes']",[]
168444,sr_legacy_food,"Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased",2.19,3.39,23.51,130.0,1.9,317.0,0.0,0.688,0.2,"['potatoes', 'french fried', 'steak fries', 'salt added in processing', 'frozen', 'as purchased']",False,False,False,['frozen'],"['french fried', 'salt added in processing', 'frozen', 'as purchased']","['Potatoes', 'steak fries']","['added', 'frozen', 'purchased']",['french']
168445,sr_legacy_food,"Potatoes, french fried, steak fries, salt added in processing, frozen, oven-heated",2.57,3.76,26.98,148.0,2.6,373.0,0.0,0.737,0.25,"['potatoes', 'french fried', 'steak fries', 'salt added in processing', 'frozen', 'oven-heated']",False,False,False,[],"['french fried', 'steak fries', 'salt added in processing', 'frozen']",['Potatoes'],"['added', 'frozen', 'heated']",['french']
168446,sr_legacy_food,Potato flour,6.9,0.34,83.1,357.0,5.9,55.0,0.0,0.09,3.52,['potato flour'],False,False,False,[],[],['Potato flour'],[],[]
168447,sr_legacy_food,"Pumpkin leaves, cooked, boiled, drained, without salt",2.72,0.22,3.39,21.0,2.7,8.0,0.0,0.114,0.69,"['pumpkin leaves', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['without salt'],['Pumpkin leaves'],"['leaves', 'cooked', 'boiled', 'drained']",[]
168448,sr_legacy_food,"Pumpkin, raw",1.0,0.1,6.5,26.0,0.5,1.0,0.0,0.052,2.76,"['pumpkin', 'raw']",False,False,False,[],['raw'],['Pumpkin'],[],['raw']
168449,sr_legacy_food,"Pumpkin, cooked, boiled, drained, without salt",0.72,0.07,4.9,20.0,1.1,1.0,0.0,0.037,2.08,"['pumpkin', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['without salt'],['Pumpkin'],"['cooked', 'boiled', 'drained']",[]
168450,sr_legacy_food,"Pumpkin, canned, without salt",1.1,0.28,8.09,34.0,2.9,5.0,0.0,0.146,3.3,"['pumpkin', 'canned', 'without salt']",False,False,False,['canned'],['without salt'],"['Pumpkin', 'canned']",[],['canned']
168451,sr_legacy_food,"Radishes, oriental, raw",0.6,0.1,4.1,18.0,1.6,21.0,0.0,0.03,2.5,"['radishes', 'oriental', 'raw']",False,False,False,[],"['oriental', 'raw']",['Radishes'],[],"['oriental', 'raw']"
168452,sr_legacy_food,"Radishes, oriental, cooked, boiled, drained, without salt",0.67,0.24,3.43,17.0,1.6,13.0,0.0,0.073,1.83,"['radishes', 'oriental', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['oriental'],['Radishes'],"['cooked', 'boiled', 'drained']",['oriental']
168453,sr_legacy_food,"Radishes, oriental, dried",7.9,0.72,63.37,271.0,23.9,278.0,0.0,0.218,37.32,"['radishes', 'oriental', 'dried']",False,False,False,[],"['oriental', 'dried']",['Radishes'],['dried'],['oriental']
168454,sr_legacy_food,"Rutabagas, raw",1.08,0.16,8.62,37.0,2.3,12.0,0.0,0.027,4.46,"['rutabagas', 'raw']",False,False,False,[],['raw'],['Rutabagas'],[],['raw']
168455,sr_legacy_food,"Rutabagas, cooked, boiled, drained, without salt",0.93,0.18,6.84,30.0,1.8,5.0,0.0,0.029,3.95,"['rutabagas', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],"['drained', 'without salt']",['Rutabagas'],"['cooked', 'boiled', 'drained']",[]
168456,sr_legacy_food,"Seaweed, irishmoss, raw",1.51,0.16,12.29,49.0,1.3,67.0,0.0,0.033,0.61,"['seaweed', 'irishmoss', 'raw']",False,False,False,[],['raw'],"['Seaweed', 'irishmoss']",[],['raw']
168457,sr_legacy_food,"Seaweed, kelp, raw",1.68,0.56,9.57,43.0,1.3,233.0,0.0,0.247,0.6,"['seaweed', 'kelp', 'raw']",False,False,False,[],['raw'],"['Seaweed', 'kelp']",[],['raw']
168458,sr_legacy_food,"Seaweed, laver, raw",5.81,0.28,5.11,35.0,0.3,48.0,0.0,0.061,0.49,"['seaweed', 'laver', 'raw']",False,False,False,[],['raw'],"['Seaweed', 'laver']",[],['raw']
168460,sr_legacy_food,"Soybeans, mature seeds, sprouted, cooked, steamed",8.47,4.45,6.53,81.0,0.8,10.0,0.0,0.617,0.52,"['soybeans', 'mature seeds', 'sprouted', 'cooked', 'steamed']",False,False,False,[],"['mature seeds', 'sprouted', 'cooked', 'steamed']","['Soybeans', 'mature seeds']","['sprouted', 'cooked', 'steamed']",['mature']
168461,sr_legacy_food,"Soybeans, mature seeds, sprouted, cooked, stir-fried",13.1,7.1,9.4,125.0,0.8,14.0,0.0,0.985,,"['soybeans', 'mature seeds', 'sprouted', 'cooked', 'stir-fried']",False,False,False,[],"['mature seeds', 'sprouted', 'cooked', 'stir-fried']","['Soybeans', 'mature seeds']","['sprouted', 'cooked', 'fried']",['mature']
168462,sr_legacy_food,"Spinach, raw",2.86,0.39,3.63,23.0,2.2,79.0,0.0,0.063,0.42,"['spinach', 'raw']",False,False,False,[],['raw'],['Spinach'],[],['raw']
168463,sr_legacy_food,"Spinach, cooked, boiled, drained, without salt",2.97,0.26,3.75,23.0,2.4,70.0,0.0,0.043,0.43,"['spinach', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['without salt'],['Spinach'],"['cooked', 'boiled', 'drained']",[]
168464,sr_legacy_food,"Squash, summer, crookneck and straightneck, raw",1.01,0.27,3.88,19.0,1.0,2.0,0.0,0.093,2.88,"['squash', 'summer', 'crookneck and straightneck', 'raw']",False,False,False,[],"['summer', 'crookneck', 'straightneck', 'raw']",['Squash'],[],['raw']
168465,sr_legacy_food,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt",1.04,0.39,3.79,19.0,1.1,1.0,0.0,0.064,2.48,"['squash', 'summer', 'crookneck and straightneck', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],"['summer', 'crookneck', 'straightneck']",['Squash'],"['cooked', 'boiled', 'drained']",[]
168466,sr_legacy_food,"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt",0.61,0.07,2.96,13.0,1.4,5.0,0.0,0.015,1.19,"['squash', 'summer', 'crookneck and straightneck', 'canned', 'drained', 'solid', 'without salt']",False,False,False,['canned'],"['summer', 'crookneck and straightneck', 'drained', 'solid', 'without salt']",['Squash'],['drained'],"['canned', 'solid']"
168467,sr_legacy_food,"Squash, summer, crookneck and straightneck, frozen, unprepared",0.83,0.14,4.8,20.0,1.2,5.0,0.0,0.029,,"['squash', 'summer', 'crookneck and straightneck', 'frozen', 'unprepared']",False,False,False,"['summer', 'frozen']","['summer', 'crookneck and straightneck', 'frozen', 'unprepared']",['Squash'],['frozen'],['unprepared']
168468,sr_legacy_food,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",1.28,0.2,5.54,25.0,1.4,6.0,0.0,0.04,2.33,"['squash', 'summer', 'crookneck and straightneck', 'frozen', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],"['summer', 'crookneck and straightneck']",['Squash'],"['frozen', 'cooked', 'boiled', 'drained']",[]
168469,sr_legacy_food,"Squash, summer, zucchini, includes skin, frozen, unprepared",1.16,0.13,3.58,17.0,1.3,2.0,0.0,0.027,1.71,"['squash', 'summer', 'zucchini', 'includes skin', 'frozen', 'unprepared']",False,False,False,[],"['summer', 'includes skin', 'frozen', 'unprepared']","['Squash', 'zucchini']","['includes', 'frozen']",['unprepared']
168470,sr_legacy_food,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",1.15,0.13,3.56,17.0,1.3,2.0,0.0,0.027,1.69,"['squash', 'summer', 'zucchini', 'includes skin', 'frozen', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],"['summer', 'includes skin', 'frozen', 'without salt']","['Squash', 'zucchini']","['includes', 'frozen', 'cooked', 'boiled', 'drained']",[]
168471,sr_legacy_food,"Squash, summer, zucchini, italian style, canned",1.03,0.11,6.85,29.0,,374.0,0.0,0.023,,"['squash', 'summer', 'zucchini', 'italian style', 'canned']",False,False,False,"['summer', 'canned']","['summer', 'italian style']","['Squash', 'zucchini']",[],"['italian', 'canned']"
168472,sr_legacy_food,"Squash, winter, acorn, raw",0.8,0.1,10.42,40.0,1.5,3.0,0.0,0.021,,"['squash', 'winter', 'acorn', 'raw']",False,False,False,[],"['winter', 'raw']","['Squash', 'acorn']",[],['raw']
168473,sr_legacy_food,"Squash, winter, butternut, frozen, unprepared",1.76,0.1,14.41,57.0,1.3,2.0,0.0,0.021,2.83,"['squash', 'winter', 'butternut', 'frozen', 'unprepared']",False,False,False,[],"['winter', 'butternut', 'frozen', 'unprepared']",['Squash'],['frozen'],['unprepared']
168474,sr_legacy_food,"Squash, winter, butternut, frozen, cooked, boiled, without salt",1.23,0.07,10.05,39.0,,2.0,0.0,0.014,,"['squash', 'winter', 'butternut', 'frozen', 'cooked', 'boiled', 'without salt']",False,False,False,['butternut'],"['winter', 'frozen', 'cooked', 'boiled', 'without salt']","['Squash', 'butternut']","['frozen', 'cooked', 'boiled']",[]
168475,sr_legacy_food,"Squash, winter, hubbard, raw",2.0,0.5,8.7,40.0,3.9,7.0,0.0,0.103,3.95,"['squash', 'winter', 'hubbard', 'raw']",False,False,False,[],"['winter', 'hubbard', 'raw']",['Squash'],[],['raw']
168476,sr_legacy_food,"Squash, winter, hubbard, baked, without salt",2.48,0.62,10.81,50.0,4.9,8.0,0.0,0.128,4.9,"['squash', 'winter', 'hubbard', 'baked', 'without salt']",False,False,False,[],"['winter', 'baked', 'without salt']","['Squash', 'hubbard']",['baked'],[]
168477,sr_legacy_food,"Succotash, (corn and limas), cooked, boiled, drained, without salt",5.07,0.8,24.38,115.0,4.5,17.0,0.0,0.148,,"['succotash', '(corn and limas)', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],"['cooked', 'drained', 'without salt']",['Succotash'],"['cooked', 'boiled', 'drained']",[]
168478,sr_legacy_food,"Succotash, (corn and limas), canned, with cream style corn",2.64,0.54,17.61,77.0,3.0,245.0,0.0,0.101,,"['succotash', '(corn and limas)', 'canned', 'with cream style corn']",False,False,False,['cream style corn'],"['(corn and limas)', 'cream style corn']","['Succotash', 'canned']",['canned'],[]
168479,sr_legacy_food,"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids",2.6,0.49,13.98,63.0,2.6,221.0,0.0,0.092,,"['succotash', '(corn and limas)', 'canned', 'with whole kernel corn', 'solids and liquids']",False,False,False,['canned'],"['(corn and limas)', 'with whole kernel corn']","['Succotash', 'canned']",[],"['canned', 'whole']"
168480,sr_legacy_food,"Succotash, (corn and limas), frozen, unprepared",4.31,0.89,19.94,93.0,4.0,45.0,0.0,0.166,,"['succotash', '(corn and limas)', 'frozen', 'unprepared']",False,False,False,['frozen'],['unprepared'],"['Succotash', 'corn and limas', 'frozen']",['frozen'],['unprepared']
168481,sr_legacy_food,"Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt",4.31,0.89,19.95,93.0,4.1,45.0,0.0,0.166,2.21,"['succotash', '(corn and limas)', 'frozen', 'cooked', 'boiled', 'drained', 'without salt']",False,False,False,[],['without salt'],['Succotash'],"['frozen', 'cooked', 'boiled', 'drained']",[]
168482,sr_legacy_food,"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)",1.57,0.05,20.12,86.0,3.0,55.0,0.0,0.018,4.18,"['sweet potato', 'raw', ""unprepared (includes foods for usda's food distribution program)""]",False,False,False,[],"['raw', 'unprepared']",['Sweet potato'],['Includes'],"['Sweet', 'raw', 'unprepared']"
168483,sr_legacy_food,"Sweet potato, cooked, baked in skin, flesh, without salt",2.01,0.15,20.71,90.0,3.3,36.0,0.0,0.052,6.48,"['sweet potato', 'cooked', 'baked in skin', 'flesh', 'without salt']",False,False,False,[],"['cooked', 'baked in skin', 'flesh', 'without salt']",['Sweet potato'],"['cooked', 'baked']",['Sweet']
168484,sr_legacy_food,"Sweet potato, cooked, boiled, without skin",1.37,0.14,17.72,76.0,2.5,27.0,0.0,0.031,5.74,"['sweet potato', 'cooked', 'boiled', 'without skin']",False,False,False,[],"['cooked', 'boiled', 'without skin']",['Sweet potato'],"['cooked', 'boiled']",['Sweet']
168485,sr_legacy_food,"Sweet potato, canned, vacuum pack",1.65,0.2,21.12,91.0,1.8,53.0,0.0,0.041,5.0,"['sweet potato', 'canned', 'vacuum pack']",False,False,False,['canned'],"['canned', 'vacuum pack']",['canned'],[],"['Sweet', 'canned']"
168486,sr_legacy_food,"Taro, cooked, without salt",0.52,0.11,34.6,142.0,5.1,15.0,0.0,0.023,0.49,"['taro', 'cooked', 'without salt']",False,False,False,[],"['cooked', 'without salt']",['Taro'],['cooked'],[]
168487,sr_legacy_food,"Taro leaves, raw",4.98,0.74,6.7,42.0,3.7,3.0,0.0,0.151,3.01,"['taro leaves', 'raw']",False,False,False,[],['raw'],['Taro leaves'],['leaves'],['raw']
168488,sr_legacy_food,"Taro leaves, cooked, steamed, without salt",2.72,0.41,4.02,24.0,2.0,2.0,0.0,0.083,,"['taro leaves', 'cooked', 'steamed', 'without salt']",False,False,False,[],"['cooked', 'steamed', 'without salt']",['Taro leaves'],"['leaves', 'cooked', 'steamed']",[]
168489,sr_legacy_food,"Taro shoots, raw",0.92,0.09,2.32,11.0,,1.0,0.0,0.018,,"['taro shoots', 'raw']",False,False,False,[],['raw'],['Taro shoots'],['shoots'],['raw']
168490,sr_legacy_food,"Arrowroot, raw",4.24,0.2,13.39,65.0,1.3,26.0,0.0,0.039,,"['arrowroot', 'raw']",False,False,False,[],['raw'],['Arrowroot'],[],['raw']
168491,sr_legacy_food,"Chrysanthemum leaves, raw",3.36,0.56,3.01,24.0,3.0,118.0,0.0,,,"['chrysanthemum leaves', 'raw']",False,False,False,[],['raw'],['Chrysanthemum leaves'],['leaves'],['raw']
168492,sr_legacy_food,"Amaranth leaves, cooked, boiled, drained, with salt",2.11,0.18,4.11,21.0,,257.0,0.0,0.05,,"['amaranth leaves', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],['with salt'],['Amaranth leaves'],"['leaves', 'cooked', 'boiled', 'drained']",[]
168494,sr_legacy_food,"Asparagus, frozen, cooked, boiled, drained, with salt",2.95,0.42,1.92,18.0,1.6,240.0,0.0,0.096,0.32,"['asparagus', 'frozen', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],"['frozen', 'drained', 'with salt']",['Asparagus'],"['frozen', 'cooked', 'boiled', 'drained']",[]
168495,sr_legacy_food,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",3.6,0.2,6.16,32.0,1.9,249.0,0.0,,1.04,"['balsam-pear (bitter gourd)', 'leafy tips', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],['leafy tips'],['Balsam-pear'],"['cooked', 'boiled', 'drained']","['bitter', 'leafy']"
168496,sr_legacy_food,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",0.84,0.18,4.32,19.0,2.0,242.0,0.0,,1.95,"['balsam-pear (bitter gourd)', 'pods', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],[],['Balsam-pear'],"['cooked', 'boiled', 'drained']",['bitter']
168497,sr_legacy_food,"Bamboo shoots, cooked, boiled, drained, with salt",1.53,0.22,1.52,11.0,1.0,240.0,0.0,0.051,,"['bamboo shoots', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],['with salt'],['Bamboo shoots'],"['shoots', 'cooked', 'boiled', 'drained']",[]
168498,sr_legacy_food,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",6.07,0.34,19.32,103.0,5.3,289.0,0.0,0.077,1.34,"['lima beans', 'immature seeds', 'frozen', 'fordhook', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,['fordhook'],"['immature seeds', 'frozen', 'fordhook', 'drained', 'with salt']","['Lima beans', 'immature seeds']","['frozen', 'cooked', 'boiled', 'drained']",['immature']
168499,sr_legacy_food,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt",2.03,0.09,3.6,19.0,0.8,246.0,0.0,0.025,2.84,"['mung beans', 'mature seeds', 'sprouted', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,[],[],['Mung beans'],"['sprouted', 'cooked', 'boiled', 'drained']",['mature']
168500,sr_legacy_food,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt",7.07,0.81,15.01,78.0,,250.0,0.0,0.098,,"['beans', 'navy', 'mature seeds', 'sprouted', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,['navy'],"['navy', 'mature seeds']","['Beans', 'navy']","['sprouted', 'cooked', 'boiled', 'drained']",['mature']
168501,sr_legacy_food,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt",9.31,0.48,30.87,162.0,5.4,319.0,0.0,0.058,,"['beans', 'pinto', 'immature seeds', 'frozen', 'cooked', 'boiled', 'drained', 'with salt']",False,False,False,['pinto'],"['pinto', 'immature seeds']",['Beans'],"['frozen', 'cooked', 'boiled', 'drained']",['immature']
168502,sr_legacy_food,"Beans, snap, green, canned, no salt added, solids and liquids",0.8,0.1,3.5,15.0,1.5,14.0,0.0,0.023,,"['beans', 'snap', 'green', 'canned', 'no salt added', 'solids and liquids']",False,False,False,"['snap', 'canned']","['green', 'no salt added']","['Beans', 'snap', 'canned']",['added'],"['green', 'canned']"
