fdc_id,description,product,item_prices,unpriced_items,priced_items,total_items,priced_share,adj,verb,total_price
170812,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised","['beef', 'chuck', 'blade steak']","{'beef': 10.25, 'chuck': 28.0, 'blade steak': 14.25}",[],3,3,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'select', 'cooked', 'braised']",52.5
170813,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'chuck', 'blade', 'pot roast steak']","{'beef': 10.25, 'chuck': 28.0, 'pot roast steak': 14.25}",['blade'],3,4,0.75,"['boneless', 'separable', 'lean', 'fat', 'raw']",['trimmed'],0.0
170814,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'chuck', 'blade', 'pot roast steak']","{'beef': 10.25, 'chuck': 28.0, 'pot roast steak': 14.25}",['blade'],3,4,0.75,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],0.0
170815,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck', 'blade', 'pot roast steak']","{'beef': 10.25, 'chuck': 28.0, 'pot roast steak': 14.25}",['blade'],3,4,0.75,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
170816,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled","['beef', 'chuck', 'blade center steak']","{'beef': 10.25, 'chuck': 28.0, 'blade center steak': 14.25}",[],3,3,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",52.5
170817,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck', 'blade center steak', 'denver cut']","{'beef': 10.25, 'chuck': 28.0, 'blade center steak': 14.25, 'denver cut': 6.88}",[],4,4,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",59.38
170818,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",['shoulder pot roast steak'],{'shoulder pot roast steak': 14.25},[],1,1,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],14.25
170819,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'shoulder pot roast steak']","{'beef': 10.25, 'shoulder pot roast steak': 14.25}",[],2,2,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",24.5
170820,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted","['beef', 'chuck eye roast', 'america s beef roast']","{'beef': 10.25, 'chuck eye roast': 19.7, 'america s beef roast': 19.7}",[],3,3,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'roasted']",49.65
170821,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised","['beef', 'chuck']","{'beef': 10.25, 'chuck': 28.0}",[],2,2,1.0,"['tender', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'braised']",38.25
170822,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised","['beef', 'chuck']","{'beef': 10.25, 'chuck': 28.0}",[],2,2,1.0,"['tender', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'braised']",38.25
170823,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised","['beef', 'chuck']","{'beef': 10.25, 'chuck': 28.0}",[],2,2,1.0,"['tender', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'select', 'cooked', 'braised']",38.25
170824,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'chuck']","{'beef': 10.25, 'chuck': 28.0}",[],2,2,1.0,"['tender', 'boneless', 'separable', 'lean', 'fat', 'raw']",['trimmed'],38.25
170825,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised","['beef', 'chuck', 'ribs']","{'beef': 10.25, 'chuck': 28.0, 'ribs': 17.6}",[],3,3,1.0,"['short', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'select', 'cooked', 'braised']",55.85
170826,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'chuck', 'ribs']","{'beef': 10.25, 'chuck': 28.0, 'ribs': 17.6}",[],3,3,1.0,"['short', 'boneless', 'separable', 'lean', 'fat', 'raw']",['trimmed'],55.85
170827,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'chuck', 'ribs']","{'beef': 10.25, 'chuck': 28.0, 'ribs': 17.6}",[],3,3,1.0,"['short', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],55.85
170828,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck', 'ribs']","{'beef': 10.25, 'chuck': 28.0, 'ribs': 17.6}",[],3,3,1.0,"['short', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",55.85
170829,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised","['beef', 'chuck eye', 'country style ribs']","{'beef': 10.25, 'country style ribs': 17.6}",['chuck eye'],2,3,0.6666666666666666,"['boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'braised']",0.0
170830,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised","['beef', 'chuck eye', 'country style ribs']","{'beef': 10.25, 'country style ribs': 17.6}",['chuck eye'],2,3,0.6666666666666666,"['boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'select', 'cooked', 'braised']",0.0
170831,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'chuck eye', 'country style ribs']","{'beef': 10.25, 'country style ribs': 17.6}",['chuck eye'],2,3,0.6666666666666666,"['boneless', 'separable', 'lean', 'fat', 'raw']",['trimmed'],0.0
170832,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'chuck eye', 'country style ribs']","{'beef': 10.25, 'country style ribs': 17.6}",['chuck eye'],2,3,0.6666666666666666,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],0.0
170833,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck eye', 'country style ribs']","{'beef': 10.25, 'country style ribs': 17.6}",['chuck eye'],2,3,0.6666666666666666,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
170834,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'chuck eye steak']","{'beef': 10.25, 'chuck eye steak': 11.95}",[],2,2,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],22.2
170835,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck eye steak']","{'beef': 10.25, 'chuck eye steak': 11.95}",[],2,2,1.0,"['boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",22.2
170836,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",['rib eye roast'],{'rib eye roast': 19.7},[],1,1,1.0,"['separable', 'fat']","['trimmed', 'cooked', 'roasted']",19.7
170837,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted","['beef', 'rib eye roast']","{'beef': 10.25, 'rib eye roast': 19.7}",[],2,2,1.0,"['separable', 'fat']","['trimmed', 'select', 'cooked', 'roasted']",29.95
170838,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw","['beef', 'rib eye steak roast']","{'beef': 10.25, 'rib eye steak roast': 19.7}",[],2,2,1.0,"['separable', 'fat', 'raw']","['trimmed', 'select']",29.95
170839,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",['rib eye steak roast'],{'rib eye steak roast': 19.7},[],1,1,1.0,"['boneless', 'separable', 'raw']",['trimmed'],19.7
170840,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",['rib eye steak roast'],{'rib eye steak roast': 19.7},[],1,1,1.0,"['boneless', 'separable', 'fat', 'raw']",['trimmed'],19.7
170841,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",['rib eye steak roast'],{'rib eye steak roast': 19.7},[],1,1,1.0,"['boneless', 'separable', 'fat', 'raw']","['trimmed', 'select']",19.7
170842,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",['rib eye roast'],{'rib eye roast': 19.7},[],1,1,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'cooked', 'roasted']",19.7
170843,"Cheese, fontina",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],[],8.5
170844,"Cheese, monterey",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],[],8.5
170845,"Cheese, mozzarella, whole milk","['cheese', 'mozzarella']","{'cheese': 8.5, 'mozzarella': 8.63}",[],2,2,1.0,['whole'],[],17.13
170846,"Cheese, mozzarella, whole milk, low moisture","['cheese', 'mozzarella', 'milk']","{'cheese': 8.5, 'mozzarella': 8.63, 'milk': 3.63}",[],3,3,1.0,"['whole', 'low']",[],20.76
170847,"Cheese, mozzarella, part skim milk","['cheese', 'mozzarella']","{'cheese': 8.5, 'mozzarella': 8.63}",[],2,2,1.0,[],[],17.13
170848,"Cheese, parmesan, hard",['cheese'],{'cheese': 8.5},[],1,1,1.0,['hard'],[],8.5
170849,"Cheese, port de salut",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],[],8.5
170850,"Cheese, provolone",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],[],8.5
170851,"Cheese, ricotta, whole milk","['cheese', 'ricotta']",{'cheese': 8.5},['ricotta'],1,2,0.5,['whole'],[],0.0
170852,"Cheese, tilsit",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],[],8.5
170853,"Cheese, pasteurized process, American, fortified with vitamin D","['cheese', 'process']",{'cheese': 8.5},['process'],1,2,0.5,['American'],"['pasteurized', 'fortified']",0.0
170854,"Cheese, pasteurized process, pimento",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],['pasteurized'],8.5
170855,"Cheese, pasteurized process, swiss",['cheese'],{'cheese': 8.5},[],1,1,1.0,[],['pasteurized'],8.5
170856,"Cheese food, cold pack, American","['cheese food', 'pack']","{'cheese food': 12.8, 'pack': 13.2}",[],2,2,1.0,"['cold', 'American']",[],26.0
170857,"Cream, fluid, light (coffee cream or table cream)","['cream', 'table cream']","{'cream': 5.5, 'table cream': 5.5}",[],2,2,1.0,[],[],11.0
170858,"Cream, fluid, light whipping",['cream'],{'cream': 5.5},[],1,1,1.0,['fluid'],[],5.5
170859,"Cream, fluid, heavy whipping",['cream'],{'cream': 5.5},[],1,1,1.0,"['fluid', 'heavy']",[],5.5
170860,"Cream, whipped, cream topping, pressurized",['cream'],{'cream': 5.5},[],1,1,1.0,[],"['whipped', 'pressurized']",5.5
170861,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",['milk'],{'milk': 3.63},[],1,1,1.0,[],"['filled', 'hydrogenated']",3.63
170862,"Milk, filled, fluid, with lauric acid oil",['milk'],{'milk': 3.63},[],1,1,1.0,[],['filled'],3.63
170863,"Cheese, American, nonfat or fat free",['cheese'],{'cheese': 8.5},[],1,1,1.0,"['American', 'nonfat', 'fat', 'free']",[],8.5
170864,"Yogurt, Greek, 2% fat, apricot, CHOBANI","['yogurt', 'greek', 'apricot']","{'yogurt': 4.54, 'apricot': 6.95}",['greek'],2,3,0.6666666666666666,[],[],0.0
170869,"Sour cream, imitation, cultured",['cream'],{'cream': 5.5},[],1,1,1.0,['Sour'],['cultured'],5.5
170870,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,[],"['reduced', 'added']",3.63
170871,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D","['milk', 'fluid']",{'milk': 3.63},['fluid'],1,2,0.5,[],"['reduced', 'fortified', 'added']",0.0
170872,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,[],['added'],3.63
170873,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,[],['added'],3.63
170874,"Milk, buttermilk, fluid, cultured, lowfat","['milk', 'buttermilk', 'fluid']",{'milk': 3.63},"['buttermilk', 'fluid']",1,3,0.3333333333333333,['cultured'],[],0.0
170875,"Milk, low sodium, fluid",['milk'],{'milk': 3.63},[],1,1,1.0,['low'],[],3.63
170876,"Milk, dry, whole, with added vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,"['dry', 'whole']",['added'],3.63
170877,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,"['dry', 'regular']",['added'],3.63
170878,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",['milk'],{'milk': 3.63},[],1,1,1.0,['canned'],"['evaporated', 'added']",3.63
170879,"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D","['milk', 'chocolate']",{'milk': 3.63},['chocolate'],1,2,0.5,"['fluid', 'commercial', 'whole']",['added'],0.0
170880,"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D","['milk', 'chocolate', 'fluid']",{'milk': 3.63},"['chocolate', 'fluid']",1,3,0.3333333333333333,['commercial'],"['reduced', 'added']",0.0
170881,"Milk, chocolate, lowfat, with added vitamin A and vitamin D","['milk', 'chocolate']",{'milk': 3.63},['chocolate'],1,2,0.5,[],['added'],0.0
170882,"Milk, sheep, fluid","['milk', 'fluid']",{'milk': 3.63},['fluid'],1,2,0.5,[],[],0.0
170883,"Milk shakes, thick chocolate",['milk'],{'milk': 3.63},[],1,1,1.0,['thick'],['shakes'],3.63
170884,"Milk shakes, thick vanilla",['milk'],{'milk': 3.63},[],1,1,1.0,['thick'],['shakes'],3.63
170886,"Yogurt, plain, low fat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,"['plain', 'low', 'fat']",[],4.54
170887,"Yogurt, plain, skim milk",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['plain'],[],4.54
170888,"Yogurt, vanilla, low fat.",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['low'],[],4.54
170889,"Yogurt, fruit, low fat,9 g protein/8 oz","['yogurt', 'fruit']",{'yogurt': 4.54},['fruit'],1,2,0.5,['low'],[],0.0
170890,"Milk dessert bar, frozen, made from lowfat milk",['milk dessert bar'],{'milk dessert bar': 7.56},[],1,1,1.0,[],"['frozen', 'made']",7.56
170891,"Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,"['Greek', 'fat']",['mixed'],4.54
170893,"Egg, whole, raw, frozen, salted, pasteurized",['egg'],{'egg': 4.18},[],1,1,1.0,"['whole', 'raw', 'pasteurized']","['frozen', 'salted']",4.18
170894,"Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,"['Greek', 'plain']",['Includes'],4.54
170895,"Egg, white, dried, stabilized, glucose reduced",['egg'],{'egg': 4.18},[],1,1,1.0,['white'],"['dried', 'stabilized', 'reduced']",4.18
170896,"Cheese spread, American or Cheddar cheese base, reduced fat","['cheese spread', 'cheddar cheese base']","{'cheese spread': 12.9, 'cheddar cheese base': 5.88}",[],2,2,1.0,"['American', 'fat']",['reduced'],18.78
170897,"Cheese, Swiss, nonfat or fat free",['cheese'],{'cheese': 8.5},[],1,1,1.0,"['Swiss', 'fat', 'free']",[],8.5
170898,"Cheese, mexican, queso cotija",['cheese'],{'cheese': 8.5},[],1,1,1.0,['mexican'],[],8.5
170899,"Cheese, cheddar, sharp, sliced",['cheese'],{'cheese': 8.5},[],1,1,1.0,"['sharp', 'sliced']",[],8.5
170900,"Cheese, mozzarella, low moisture, part-skim, shredded","['cheese', 'mozzarella']","{'cheese': 8.5, 'mozzarella': 8.63}",[],2,2,1.0,['low'],['shredded'],17.13
170901,"Yogurt, Greek, strawberry, nonfat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['Greek'],[],4.54
170902,"Yogurt, Greek, vanilla, nonfat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['Greek'],[],4.54
170903,"Yogurt, Greek, plain, lowfat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,"['Greek', 'plain']",[],4.54
170904,"Kefir, lowfat, plain, LIFEWAY",['kefir'],{'kefir': 10.95},[],1,1,1.0,['plain'],[],10.95
170905,"Yogurt, Greek, fruit, whole milk","['yogurt', 'fruit']",{'yogurt': 4.54},['fruit'],1,2,0.5,"['Greek', 'whole']",[],0.0
170906,"Yogurt, vanilla, non-fat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['non-fat'],[],4.54
170907,"Yogurt, Greek, vanilla, lowfat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['Greek'],[],4.54
170908,"Yogurt, frozen, flavors other than chocolate, lowfat",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['other'],['frozen'],4.54
170909,"Yogurt, Greek, 2% fat, pineapple, CHOBANI","['yogurt', 'pineapple']","{'yogurt': 4.54, 'pineapple': 3.98}",[],2,2,1.0,[],[],8.52
170910,"Milk, chocolate, lowfat, reduced sugar","['milk', 'chocolate']",{'milk': 3.63},['chocolate'],1,2,0.5,[],['reduced'],0.0
170911,"Ice cream, lowfat, no sugar added, cone, added peanuts and chocolate sauce",['ice cream'],{'ice cream': 7.65},[],1,1,1.0,[],"['added', 'added']",7.65
170912,"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['Greek'],[],4.54
170913,"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI","['yogurt', 'pomegranate']","{'yogurt': 4.54, 'pomegranate': 5.96}",[],2,2,1.0,['Greek'],[],10.5
170914,"Yogurt, Greek, Blueberry, CHOBANI",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,[],[],4.54
170915,"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI",['yogurt'],{'yogurt': 4.54},[],1,1,1.0,['Greek'],[],4.54
170916,"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI","['yogurt', 'blackberry']","{'yogurt': 4.54, 'blackberry': 6.95}",[],2,2,1.0,['Greek'],[],11.49
170917,"Spices, bay leaf","['spices', 'bay leaf']","{'spices': 4.89, 'bay leaf': 2.5}",[],2,2,1.0,[],[],7.39
170918,"Spices, caraway seed","['spices', 'caraway seed']","{'spices': 4.89, 'caraway seed': 10.3}",[],2,2,1.0,[],[],15.19
170919,"Spices, cardamom","['spices', 'cardamom']",{'spices': 4.89},['cardamom'],1,2,0.5,[],[],0.0
170920,"Spices, celery seed","['spices', 'celery seed']","{'spices': 4.89, 'celery seed': 10.3}",[],2,2,1.0,[],[],15.19
170921,"Spices, coriander leaf, dried","['spices', 'coriander leaf']","{'spices': 4.89, 'coriander leaf': 2.5}",[],2,2,1.0,[],['dried'],7.39
170922,"Spices, coriander seed","['spices', 'coriander seed']","{'spices': 4.89, 'coriander seed': 10.3}",[],2,2,1.0,[],[],15.19
170923,"Spices, cumin seed","['spices', 'cumin seed']","{'spices': 4.89, 'cumin seed': 10.3}",[],2,2,1.0,[],[],15.19
170924,"Spices, curry powder","['spices', 'curry powder']","{'spices': 4.89, 'curry powder': 2.13}",[],2,2,1.0,[],[],7.02
170925,"Spices, dill seed","['spices', 'dill seed']","{'spices': 4.89, 'dill seed': 10.3}",[],2,2,1.0,[],[],15.19
170926,"Spices, ginger, ground","['spices', 'ginger']","{'spices': 4.89, 'ginger': 2.1}",[],2,2,1.0,[],[],6.99
170927,"Spices, mace, ground","['spices', 'mace']",{'spices': 4.89},['mace'],1,2,0.5,[],[],0.0
170928,"Spices, marjoram, dried","['spices', 'marjoram']",{'spices': 4.89},['marjoram'],1,2,0.5,[],['dried'],0.0
170929,"Spices, mustard seed, ground","['spices', 'mustard seed']","{'spices': 4.89, 'mustard seed': 10.3}",[],2,2,1.0,[],[],15.19
170930,"Spices, parsley, dried","['spices', 'parsley']","{'spices': 4.89, 'parsley': 1.72}",[],2,2,1.0,[],['dried'],6.61
170931,"Spices, pepper, black","['spices', 'pepper']","{'spices': 4.89, 'pepper': 4.23}",[],2,2,1.0,['black'],[],9.12
